pair_id,category,episode_id,source_path,source_turn_id,source_turn_idx,future_horizon,true_future_turn_id,true_future_turn_idx,true_future_turn_move_label,source_word_count,source_tail_word_count,explicit_count,assumption_count,all_assumption_count,history_turn_count,context_explicit_count,context_assumption_count,original_boundary_verified,source_original_turn_indices_json,true_next_original_turn_indices_json,candidate_count,candidate_pool_complete,candidate_pool_sha256,coverage_drop_reason,requires_legacy_score_rescore,requires_rescore_conditions_json,available_conditions_json
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:1:6:h5,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:1,1,5,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:6,6,Assert / Elaborate,1033,110,10,3,10,1,20,6,True,[3],[8],25,True,b0910cb40cf2ecb0e84dd7a4e92954c4e809fe1e4dad2b53faa660e71ed3b1fb,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:2:3:h1,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:2,2,1,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:3,3,Assert / Elaborate,102,101,7,3,6,2,27,9,True,[4],[5],25,True,55ea21fb8dbe0b829a7f2bbbaa1570bdc62bbacb77fd1621e2752a64290eb578,,True,"[""raw_history_same_episode_random_turn_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:2:5:h3,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:2,2,3,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:5,5,Assert / Elaborate,102,101,7,3,6,2,27,9,True,[4],[7],25,True,40689e7793cc6b119e4c414dbd6320e6d8f04794db6b5cc8310b6df5cf3eb770,,True,"[""raw_history_same_episode_random_turn_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:2:7:h5,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:2,2,5,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:7,7,Assert / Elaborate,102,101,7,3,6,2,27,9,True,[4],[9],25,True,ed28460e6666a7acaa932b8f235cf03c85669e6d24f0d649a2d3f41f99c3a3bc,,True,"[""raw_history_same_episode_random_turn_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:3:4:h1,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:3,3,1,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:4,4,Clarification Request (Specific),252,104,7,3,5,3,34,12,True,[5],[6],25,True,1a569251acc2c972bcd752fe3df3aa8a8cb66823d3e85d420e060f7c37e78b19,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:3:6:h3,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:3,3,3,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:6,6,Assert / Elaborate,252,104,7,3,5,3,34,12,True,[5],[8],25,True,b7bc55758da2dabf6bccb899553316cb9450989820d9bc450b179a1a4ec82e5f,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:3:8:h5,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:3,3,5,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:8,8,Assert / Elaborate,252,104,7,3,5,3,34,12,True,[5],[10],25,True,8a9e2c63b840bc7521ce24890c76491d0efadf30a59e0984a8ff1abb90f0e9c2,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:4:5:h1,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:4,4,1,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:5,5,Assert / Elaborate,160,107,7,3,6,3,31,12,True,[6],[7],25,True,e796e46f3362d4b292ef3edbcef4edbc9db6566813cfba99ab073bbd24c029de,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:4:7:h3,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:4,4,3,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:7,7,Assert / Elaborate,160,107,7,3,6,3,31,12,True,[6],[9],25,True,192ca19fd892b861a554db31d84d37543db1b5689dc1918540ad1d9362886875,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:4:9:h5,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:4,4,5,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:9,9,Assert / Elaborate,160,107,7,3,6,3,31,12,True,[6],[11],25,True,cbc8c891b76b35d9537f1e390357625984ed4c949fedbd6a704138b02fb8df0c,,True,"[""raw_history_same_episode_random_turn_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:5:6:h1,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:5,5,1,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:6,6,Assert / Elaborate,226,101,6,3,6,3,27,12,True,[7],[8],25,True,6c9b99fc2b234503792e69cae4044e7b897fe5dd947d759ce7ea3b5a2f47a0c9,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:5:8:h3,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:5,5,3,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:8,8,Assert / Elaborate,226,101,6,3,6,3,27,12,True,[7],[10],25,True,c2fc8e77eabac6b6f5c47cff72d702b9d632c027fb50555250054dd9ea5ff3ff,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:5:10:h5,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:5,5,5,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:10,10,Correction / Challenge,226,101,6,3,6,3,27,12,True,[7],[12],25,True,acbaee596bd3735b288b23d3eddd2c730395a9fb2d7f6e4b72fd114f06478074,,False,[],"[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:6:7:h1,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:6,6,1,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:7,7,Assert / Elaborate,449,105,10,3,9,3,30,12,True,[8],[9],25,True,e19269e59115a6cd7043dcc6987b94545f02efb72fbf2371f37662a19e03ddc6,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:6:9:h3,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:6,6,3,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:9,9,Assert / Elaborate,449,105,10,3,9,3,30,12,True,[8],[11],25,True,4d08fd0e6d669be39b4ffc19e11f6582600c6feb9cacda6161bbcbdc0dee80c7,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:6:11:h5,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:6,6,5,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:11,11,Stonewalling / Non-Response,449,105,10,3,9,3,30,12,True,[8],[13],25,True,623232b90c663091148c3806ff1e964714f0ba0a20242447c29f5c9e6a700f76,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:7:8:h1,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:7,7,1,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:8,8,Assert / Elaborate,530,111,10,3,10,3,33,12,True,[9],[10],25,True,db892f3f2cb89e196a634299f0a853ee978e020903d9df822422812963fc6923,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:7:10:h3,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:7,7,3,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:10,10,Correction / Challenge,530,111,10,3,10,3,33,12,True,[9],[12],25,True,7708b8b6fa99bccf5aac56ab5115d3b09526c1bb287cf08afca1e1a8c96eb853,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:7:12:h5,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:7,7,5,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:12,12,Assert / Elaborate,530,111,10,3,10,3,33,12,True,[9],[14],25,True,825675a0b4ec7f011c70d235df2fd09471e45f6980c5956b66b8b79087d76c62,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:8:9:h1,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:8,8,1,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:9,9,Assert / Elaborate,229,101,6,3,5,3,32,12,True,[10],[11],25,True,cb5f4cbbde52494c624dec14ee234150711b8cc4286a5c6f9f3176456691fa22,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:8:11:h3,commentary,Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests,data_cleaned/conversation_moves_labeled/commentary/Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests.json,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:8,8,3,commentary:Ep_641___Everything_You_Need_to_Know_About_Antibody_Tests:11,11,Stonewalling / Non-Response,229,101,6,3,5,3,32,12,True,[10],[13],25,True,8076d0aaf20cf84937bc380b21de11834f1d349314ee4e1455500d4f364ddd4c,,True,"[""raw_history_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_explicit_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_true_assumptions_b256""]","[""raw_history_b256"", ""raw_history_true_assumptions_b256"", ""raw_history_different_episode_assumptions_b256"", ""raw_history_same_episode_random_turn_assumptions_b256"", ""raw_history_explicit_b256""]"
