category,episode_id,trigger_turn_idx,trigger_type,followup_turn_idx,event_type,move_label,turn_type_label,relative_start_sec,relative_end_sec,gap_from_previous_sec,turn_text
business,A_Pan-African_Prof_Makes_Pots___Kabir_Syed___Episode_633,71,over_info,72,repair_event,Clarification Request (Specific),Substantive,1.8800000000001091,12.720000000000255,1.8800000000001091,"while I was in school. Do you have a message or a story you put behind your work? Yeah,"
business,A_Pan-African_Prof_Makes_Pots___Kabir_Syed___Episode_633,71,over_info,73,continuation_event,Assert / Elaborate,Disrupted,12.720000000000255,105.21000000000004,0.0,"I would say that my work is pretty minimalist in a lot of ways. I like very simple forms. I like work that is generally, I would say on the more spiritual end of the spectrum. A..."
business,A_Pan-African_Prof_Makes_Pots___Kabir_Syed___Episode_633,71,over_info,74,exit_marker,Topic Shift,Disrupted,106.29622516556265,111.41900662251646,1.0862251655626096,"'t worked in as much. Well if you go electric, go scot. Yeah. One of the sponsors"
business,A_Pan-African_Prof_Makes_Pots___Kabir_Syed___Episode_633,79,over_info,80,exit_marker,Stonewalling / Non-Response,Backchannel,0.9400000000000546,1.4400000000000546,0.9400000000000546,". Hmm ,"
business,A_Turtle_Doesn_t_Get_To_The_Top_of_A_Fence_Post_By_Itself_with_Jess_King,29,over_info,30,exit_marker,Stonewalling / Non-Response,Disrupted,0.45000000000027285,1.1400000000003274,0.45000000000027285,". - I've been the, absolutely"
business,A_detailed_discussion_with_MBE_Tom_Bloxham_on_his_journey_to_date_with_modular_and_what_Urban_Splash_are_doing_in_these_uncertain_times,31,over_info,32,repair_event,Clarification Request (Specific),Substantive,0.001,32.210000000000036,0.0,"sure, definitely. Talking on that, we've had another question from the audience, a chat from Kurt from Kurt, the property investment is Dylan Lupar. He taught he wanted to under..."
business,A_detailed_discussion_with_MBE_Tom_Bloxham_on_his_journey_to_date_with_modular_and_what_Urban_Splash_are_doing_in_these_uncertain_times,31,over_info,33,continuation_event,Assert / Elaborate,Substantive,32.210000000000036,165.87999999999988,0.0,"there from Dylan. I mean, I think the most simple advice is to treat everybody else like you want to be treated as a good advice in life anyway. And you know, an act to make you..."
business,A_detailed_discussion_with_MBE_Tom_Bloxham_on_his_journey_to_date_with_modular_and_what_Urban_Splash_are_doing_in_these_uncertain_times,31,over_info,34,repair_event,Clarification Request (Specific),Substantive,165.87999999999988,220.91999999999985,0.0,"sure. And I always say that the team effort is massive and I think there's a lot of money you can make in property, but there's also a lot of money you can lose. And I guess if..."
business,A_perplexing_acronym__and_who_Elon_is_quarreling_with,26,over_info,27,repair_event,Clarification Request (Generic),Substantive,0.6521527057078629,5.862152705707786,0.6521527057078629,"Okay, Simon, what have you got in the funds bucket? Well,"
business,A_perplexing_acronym__and_who_Elon_is_quarreling_with,26,over_info,28,continuation_event,Assert / Elaborate,Substantive,5.862152705707786,181.8521527057079,0.0,"as an example of a managed fund, I've chosen Merian, which is a fund manager we haven't really talked about, but basically we was previously part of old mutual investors. The fu..."
business,Accessibility___Beyond,8,over_info,9,continuation_event,Assert / Elaborate,Substantive,37.519737366217214,82.21882419793599,37.519737366217214,"? To be honest with you, Manjuna, when I started researching the topic, the first impression that I have had, and I was not very experienced at that point, was that it was to de..."
business,Accessibility___Beyond,8,over_info,10,continuation_event,Assert / Elaborate,Substantive,117.54528634361225,206.0852863436122,35.32646214567626,". Yeah, sure. Yeah, I think being a web dev, I can say that there are a lot of tools available already that developers can use and make their websites accessible. For example, r..."
business,Accessibility___Beyond,10,over_info,11,continuation_event,Assert / Elaborate,Substantive,35.4397776421938,112.61170700291518,35.4397776421938,". So as I already said, I have my personal story, right? And while I don't have a lot of challenges, let's say using electronic devices or something like that, I feel like with..."
business,Accessibility___Beyond,10,over_info,12,repair_event,Clarification Request (Specific),Substantive,148.75,196.97000000000003,36.13829299708482,". Yeah. I think when I started off with accessibility altogether, I had a very wrong perspective of just thinking that accessibility is always related to what we can actually se..."
business,Adapting___Innovating_During_The_Shift_with_Colton_Lindsay__CEO_of_The_WGR_Real_Estate_Sales_Team,94,over_info,95,continuation_event,Assert / Elaborate,Substantive,3.910276520864045,21.24900452488646,3.910276520864045,". So it's like, you know, like , you just saw what with the Western States, California, Oregon, Washington, and Colorado did, they just created basically demand later, led to th..."
business,Adapting___Innovating_During_The_Shift_with_Colton_Lindsay__CEO_of_The_WGR_Real_Estate_Sales_Team,94,over_info,96,continuation_event,Assert / Elaborate,Substantive,35.06765857194614,66.06092424791586,13.818654047059681,"example. I think that, you know, I don't think it's going to be anytime soon, but I do believe that, you know, I don't think like cryptocurrency, for example, will ever, you kno..."
business,Adapting___Innovating_During_The_Shift_with_Colton_Lindsay__CEO_of_The_WGR_Real_Estate_Sales_Team,94,over_info,97,continuation_event,Assert / Elaborate,Substantive,78.89999999999964,107.67000000000007,12.839075752083772,"Which I think would be ideal. You know, the thing that I think is less ideal is a top down global government, which is a very positive big possibility. And instead of having the..."
business,Adapting___Innovating_During_The_Shift_with_Colton_Lindsay__CEO_of_The_WGR_Real_Estate_Sales_Team,94,over_info,98,continuation_event,Assert / Elaborate,Substantive,122.47317009699555,139.2233593565179,14.803170096995473,"would not be it would not be in the United States interest for cryptocurrencies to win because the rest of, I mean , the rest of the world has essentially been helping prop up t..."
business,Adapting___Innovating_During_The_Shift_with_Colton_Lindsay__CEO_of_The_WGR_Real_Estate_Sales_Team,94,over_info,100,repair_event,Clarification Request (Specific),Substantive,172.19999999999982,177.10999999999967,1.7142462727774728,Do you see us getting into an inflationary period or deflationary period? Both
business,Adapting___Innovating_During_The_Shift_with_Colton_Lindsay__CEO_of_The_WGR_Real_Estate_Sales_Team,94,over_info,101,continuation_event,Assert / Elaborate,Substantive,177.42000000000007,267.9899999999998,0.3100000000004002,". So I know that sounds weird. You know, Ray Dalio talks about it as a long-term debt cycle ending where we go through a long-term deflationary. But also when a long-term deflat..."
business,Agriculture_in_school_curriculum_with_Kerry_Allen__Secretary___Treasurer__Horticulture___Agriculture_Teachers_Association,9,over_info,10,repair_event,Clarification Request (Specific),Substantive,0.9399999999999977,16.370000000000005,0.9399999999999977,". So let's talk about that with Ag and Ed and there's an exciting development that you're working on as well, utilising technology to bring that information to your students. Te..."
business,Agriculture_in_school_curriculum_with_Kerry_Allen__Secretary___Treasurer__Horticulture___Agriculture_Teachers_Association,9,over_info,11,continuation_event,Assert / Elaborate,Substantive,38.460890392174804,104.17073681323706,22.0908903921748,"Yes, so I just had a conversation with Dean Willinson who's very passionate about this area as well. And he was sort of saying, well, what can we help agricultural, to water cul..."
business,Agriculture_in_school_curriculum_with_Kerry_Allen__Secretary___Treasurer__Horticulture___Agriculture_Teachers_Association,9,over_info,14,continuation_event,Assert / Elaborate,Substantive,162.64,209.64999999999998,0.606657101865153,". No worries. So the Ex-School teacher, Dean Williamson, absolutely loves his involvement in that. So there's Kari Allen. She's the secretary and treasurer of the Horticulture a..."
business,AirPods_aren_t_worth_the_money_--_here_are_some_surprisingly_cheap_alternatives,65,over_info,66,continuation_event,Assert / Elaborate,Substantive,0.001,71.15000000000009,0.0,I do think we've talked about that before and that's that's a great recommendation I think my pick is going to be believe it or not it's going to be laptops. Anytime I write abo...
business,AirPods_aren_t_worth_the_money_--_here_are_some_surprisingly_cheap_alternatives,65,over_info,67,continuation_event,Assert / Elaborate,Substantive,72.33000000000015,142.84000000000015,1.1800000000000637,me do the audio one because you know me very well I do have an audio recommendation you we already talked about true wireless earbuds I'm not going to talk about that I'm going...
business,AirPods_aren_t_worth_the_money_--_here_are_some_surprisingly_cheap_alternatives,65,over_info,68,challenge_event,Correction / Challenge,Substantive,143.4000000000001,178.80000000000018,0.5599999999999454,games that's interesting you know I really come down on the side of inexpensive headphones and I've tested some that are you know surprisingly good at least to my ears for the m...
business,AirPods_aren_t_worth_the_money_--_here_are_some_surprisingly_cheap_alternatives,65,over_info,69,continuation_event,Assert / Elaborate,Substantive,179.0400000000002,204.96000000000004,0.2400000000000091,yeah let me just point out that I think the way that they balance the audio on inexpensive headphones is a lot like the way that they balance the visuals on inexpensive TVs you...
